"REF_DATE","GEO","DGUID","Household type including census family structure (11)","Household size (7)","Number of earners in household (6)","Ages of household members (18)","Household total income groups (22)","Year (2)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$25,000 to $29,999","2015","","0","units","0","","10.1.1.1.1.7.2","16700","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$30,000 to $34,999","2020","","0","units","0","","10.1.1.1.1.8.1","17825","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$30,000 to $34,999","2015","","0","units","0","","10.1.1.1.1.8.2","19330","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$35,000 to $39,999","2020","","0","units","0","","10.1.1.1.1.9.1","19875","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$35,000 to $39,999","2015","","0","units","0","","10.1.1.1.1.9.2","19540","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$40,000 to $44,999","2020","","0","units","0","","10.1.1.1.1.10.1","19565","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$40,000 to $44,999","2015","","0","units","0","","10.1.1.1.1.10.2","18050","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$45,000 to $49,999","2020","","0","units","0","","10.1.1.1.1.11.1","18950","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$45,000 to $49,999","2015","","0","units","0","","10.1.1.1.1.11.2","17530","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$50,000 to $59,999","2020","","0","units","0","","10.1.1.1.1.12.1","35540","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$50,000 to $59,999","2015","","0","units","0","","10.1.1.1.1.12.2","32445","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$60,000 to $69,999","2020","","0","units","0","","10.1.1.1.1.13.1","33315","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$60,000 to $69,999","2015","","0","units","0","","10.1.1.1.1.13.2","29575","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$70,000 to $79,999","2020","","0","units","0","","10.1.1.1.1.14.1","30500","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$70,000 to $79,999","2015","","0","units","0","","10.1.1.1.1.14.2","27135","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$80,000 to $89,999","2020","","0","units","0","","10.1.1.1.1.15.1","27535","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$80,000 to $89,999","2015","","0","units","0","","10.1.1.1.1.15.2","24410","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$90,000 to $99,999","2020","","0","units","0","","10.1.1.1.1.16.1","24510","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$90,000 to $99,999","2015","","0","units","0","","10.1.1.1.1.16.2","21390","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 and over","2020","","0","units","0","","10.1.1.1.1.17.1","135625","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 and over","2015","","0","units","0","","10.1.1.1.1.17.2","115715","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 to $124,999","2020","","0","units","0","","10.1.1.1.1.18.1","46740","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 to $124,999","2015","","0","units","0","","10.1.1.1.1.18.2","40760","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$125,000 to $149,999","2020","","0","units","0","","10.1.1.1.1.19.1","31570","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$125,000 to $149,999","2015","","0","units","0","","10.1.1.1.1.19.2","27050","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$150,000 to $199,999","2020","","0","units","0","","10.1.1.1.1.20.1","33755","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$150,000 to $199,999","2015","","0","units","0","","10.1.1.1.1.20.2","28580","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$200,000 and over","2020","","0","units","0","","10.1.1.1.1.21.1","23560","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$200,000 and over","2015","","0","units","0","","10.1.1.1.1.21.2","19330","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Median total income of household ($)","2020","","0","units","0","","10.1.1.1.1.22.1","71500","","","","0"
"2021","Nova Scotia","2021A000212","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Median total income of household ($)","2015","","0","units","0","","10.1.1.1.1.22.2","66000","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Total - Total income of households","2020","","0","units","0","","16.1.1.1.1.1.1","337650","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Total - Total income of households","2015","","0","units","0","","16.1.1.1.1.1.2","319775","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Under $5,000","2020","","0","units","0","","16.1.1.1.1.2.1","2555","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Under $5,000","2015","","0","units","0","","16.1.1.1.1.2.2","3765","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$5,000 to $9,999","2020","","0","units","0","","16.1.1.1.1.3.1","3550","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$5,000 to $9,999","2015","","0","units","0","","16.1.1.1.1.3.2","6175","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$10,000 to $14,999","2020","","0","units","0","","16.1.1.1.1.4.1","5000","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$10,000 to $14,999","2015","","0","units","0","","16.1.1.1.1.4.2","7035","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$15,000 to $19,999","2020","","0","units","0","","16.1.1.1.1.5.1","5205","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$15,000 to $19,999","2015","","0","units","0","","16.1.1.1.1.5.2","12820","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$20,000 to $24,999","2020","","0","units","0","","16.1.1.1.1.6.1","20140","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$20,000 to $24,999","2015","","0","units","0","","16.1.1.1.1.6.2","17065","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$25,000 to $29,999","2020","","0","units","0","","16.1.1.1.1.7.1","13040","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$25,000 to $29,999","2015","","0","units","0","","16.1.1.1.1.7.2","13825","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$30,000 to $34,999","2020","","0","units","0","","16.1.1.1.1.8.1","15200","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$30,000 to $34,999","2015","","0","units","0","","16.1.1.1.1.8.2","16850","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$35,000 to $39,999","2020","","0","units","0","","16.1.1.1.1.9.1","16985","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$35,000 to $39,999","2015","","0","units","0","","16.1.1.1.1.9.2","16230","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$40,000 to $44,999","2020","","0","units","0","","16.1.1.1.1.10.1","16460","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$40,000 to $44,999","2015","","0","units","0","","16.1.1.1.1.10.2","14935","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$45,000 to $49,999","2020","","0","units","0","","16.1.1.1.1.11.1","15140","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$45,000 to $49,999","2015","","0","units","0","","16.1.1.1.1.11.2","14080","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$50,000 to $59,999","2020","","0","units","0","","16.1.1.1.1.12.1","28715","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$50,000 to $59,999","2015","","0","units","0","","16.1.1.1.1.12.2","26535","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$60,000 to $69,999","2020","","0","units","0","","16.1.1.1.1.13.1","26865","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$60,000 to $69,999","2015","","0","units","0","","16.1.1.1.1.13.2","24760","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$70,000 to $79,999","2020","","0","units","0","","16.1.1.1.1.14.1","24810","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$70,000 to $79,999","2015","","0","units","0","","16.1.1.1.1.14.2","22105","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$80,000 to $89,999","2020","","0","units","0","","16.1.1.1.1.15.1","22575","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$80,000 to $89,999","2015","","0","units","0","","16.1.1.1.1.15.2","19990","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$90,000 to $99,999","2020","","0","units","0","","16.1.1.1.1.16.1","19340","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$90,000 to $99,999","2015","","0","units","0","","16.1.1.1.1.16.2","17005","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 and over","2020","","0","units","0","","16.1.1.1.1.17.1","102075","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 and over","2015","","0","units","0","","16.1.1.1.1.17.2","86595","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 to $124,999","2020","","0","units","0","","16.1.1.1.1.18.1","36565","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 to $124,999","2015","","0","units","0","","16.1.1.1.1.18.2","31855","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$125,000 to $149,999","2020","","0","units","0","","16.1.1.1.1.19.1","24240","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$125,000 to $149,999","2015","","0","units","0","","16.1.1.1.1.19.2","20990","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$150,000 to $199,999","2020","","0","units","0","","16.1.1.1.1.20.1","25140","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$150,000 to $199,999","2015","","0","units","0","","16.1.1.1.1.20.2","20955","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$200,000 and over","2020","","0","units","0","","16.1.1.1.1.21.1","16125","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$200,000 and over","2015","","0","units","0","","16.1.1.1.1.21.2","12795","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Median total income of household ($)","2020","","0","units","0","","16.1.1.1.1.22.1","70000","","","","0"
"2021","New Brunswick","2021A000213","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Median total income of household ($)","2015","","0","units","0","","16.1.1.1.1.22.2","64000","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Total - Total income of households","2020","","0","units","0","","26.1.1.1.1.1.1","3749035","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Total - Total income of households","2015","","0","units","0","","26.1.1.1.1.1.2","3531660","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Under $5,000","2020","","0","units","0","","26.1.1.1.1.2.1","35920","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Under $5,000","2015","","0","units","0","","26.1.1.1.1.2.2","45215","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$5,000 to $9,999","2020","","0","units","0","","26.1.1.1.1.3.1","23885","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$5,000 to $9,999","2015","","0","units","0","","26.1.1.1.1.3.2","46900","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$10,000 to $14,999","2020","","0","units","0","","26.1.1.1.1.4.1","52080","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$10,000 to $14,999","2015","","0","units","0","","26.1.1.1.1.4.2","112450","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$15,000 to $19,999","2020","","0","units","0","","26.1.1.1.1.5.1","82470","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$15,000 to $19,999","2015","","0","units","0","","26.1.1.1.1.5.2","119650","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$20,000 to $24,999","2020","","0","units","0","","26.1.1.1.1.6.1","218190","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$20,000 to $24,999","2015","","0","units","0","","26.1.1.1.1.6.2","200530","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$25,000 to $29,999","2020","","0","units","0","","26.1.1.1.1.7.1","144420","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$25,000 to $29,999","2015","","0","units","0","","26.1.1.1.1.7.2","139630","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$30,000 to $34,999","2020","","0","units","0","","26.1.1.1.1.8.1","143285","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$30,000 to $34,999","2015","","0","units","0","","26.1.1.1.1.8.2","160685","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$35,000 to $39,999","2020","","0","units","0","","26.1.1.1.1.9.1","172010","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$35,000 to $39,999","2015","","0","units","0","","26.1.1.1.1.9.2","170390","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$40,000 to $44,999","2020","","0","units","0","","26.1.1.1.1.10.1","174790","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$40,000 to $44,999","2015","","0","units","0","","26.1.1.1.1.10.2","169310","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$45,000 to $49,999","2020","","0","units","0","","26.1.1.1.1.11.1","166995","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$45,000 to $49,999","2015","","0","units","0","","26.1.1.1.1.11.2","164155","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$50,000 to $59,999","2020","","0","units","0","","26.1.1.1.1.12.1","310880","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$50,000 to $59,999","2015","","0","units","0","","26.1.1.1.1.12.2","304235","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$60,000 to $69,999","2020","","0","units","0","","26.1.1.1.1.13.1","280505","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$60,000 to $69,999","2015","","0","units","0","","26.1.1.1.1.13.2","271020","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$70,000 to $79,999","2020","","0","units","0","","26.1.1.1.1.14.1","255775","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$70,000 to $79,999","2015","","0","units","0","","26.1.1.1.1.14.2","237900","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$80,000 to $89,999","2020","","0","units","0","","26.1.1.1.1.15.1","235235","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$80,000 to $89,999","2015","","0","units","0","","26.1.1.1.1.15.2","214480","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$90,000 to $99,999","2020","","0","units","0","","26.1.1.1.1.16.1","208325","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$90,000 to $99,999","2015","","0","units","0","","26.1.1.1.1.16.2","183780","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 and over","2020","","0","units","0","","26.1.1.1.1.17.1","1244285","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 and over","2015","","0","units","0","","26.1.1.1.1.17.2","991330","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 to $124,999","2020","","0","units","0","","26.1.1.1.1.18.1","414805","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$100,000 to $124,999","2015","","0","units","0","","26.1.1.1.1.18.2","351650","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$125,000 to $149,999","2020","","0","units","0","","26.1.1.1.1.19.1","282590","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$125,000 to $149,999","2015","","0","units","0","","26.1.1.1.1.19.2","230755","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$150,000 to $199,999","2020","","0","units","0","","26.1.1.1.1.20.1","307835","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$150,000 to $199,999","2015","","0","units","0","","26.1.1.1.1.20.2","234640","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$200,000 and over","2020","","0","units","0","","26.1.1.1.1.21.1","239060","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","$200,000 and over","2015","","0","units","0","","26.1.1.1.1.21.2","174280","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Median total income of household ($)","2020","","0","units","0","","26.1.1.1.1.22.1","72500","","","","0"
"2021","Quebec","2021A000224","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Median total income of household ($)","2015","","0","units","0","","26.1.1.1.1.22.2","64500","","","","0"
"2021","Ontario","2021A000235","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Total - Total income of households","2020","","0","units","0","","56.1.1.1.1.1.1","5491200","","","","0"
"2021","Ontario","2021A000235","Total – Household type including census family structure","Total - Households by household size","Total - Number of earners in household","Total - Households by number of persons aged 0 to 5 years","Total - Total income of households","2015","","0","units","0","","56.1.1.1.1.1.2","5169175","","","","0"
